date,equity,shares_value,cash_pool
2005-02-24,6987.689699329338,6507.689699329338,480.0
2005-02-25,7048.921429252434,6568.921429252434,480.0
2005-02-28,6975.645782328467,6495.645782328467,480.0
2005-03-01,7042.330558895771,6562.330558895771,480.0
2005-03-02,7025.339242888978,6545.339242888978,480.0
2005-03-03,7236.068555270191,6726.068555270191,510.0
2005-03-04,7254.684556416802,6744.684556416802,510.0
2005-03-07,7241.5451495572825,6731.5451495572825,510.0
2005-03-08,7126.809116763673,6616.809116763673,510.0
2005-03-09,7021.398642612985,6511.398642612985,510.0
2005-03-10,7015.371909122779,6505.371909122779,510.0
2005-03-11,6986.419056914366,6476.419056914366,510.0
2005-03-14,7037.0354177684285,6527.0354177684285,510.0
2005-03-15,6982.079972464682,6472.079972464682,510.0
2005-03-16,6903.2184180256545,6393.2184180256545,510.0
2005-03-17,7086.509657660615,6546.509657660615,540.0
2005-03-18,7063.26999927009,6523.26999927009,540.0
2005-03-21,7094.281999580783,6554.281999580783,540.0
2005-03-22,7020.182933416122,6480.182933416122,540.0
2005-03-23,7059.51789498304,6519.51789498304,540.0
2005-03-24,7067.8564488556785,6527.8564488556785,540.0
2005-03-28,7094.541189363461,6554.541189363461,540.0
2005-03-29,7004.47869177804,6464.47869177804,540.0
2005-03-30,7132.315898253879,6592.315898253879,540.0
2005-03-31,7081.646201344949,6541.646201344949,540.0
2005-04-01,7072.711533566355,6532.711533566355,540.0
2005-04-04,7312.375384220512,6892.375384220512,420.0
2005-04-05,7322.52930243098,6902.52930243098,420.0
2005-04-06,7369.780276280596,6949.780276280596,420.0
2005-04-07,7408.996831422296,6988.996831422296,420.0
2005-04-08,7377.044605361175,6957.044605361175,420.0
2005-04-11,7401.591400683598,6981.591400683598,420.0
2005-04-12,7462.121321476162,7042.121321476162,420.0
2005-04-13,7378.5011268026465,6958.5011268026465,420.0
2005-04-14,7314.375429875239,6894.375429875239,420.0
2005-04-15,7240.881053451088,6820.881053451088,420.0
2005-04-18,7440.699493728267,6990.699493728267,450.0
2005-04-19,7443.67904449789,6993.67904449789,450.0
2005-04-20,7360.61130448101,6910.61130448101,450.0
2005-04-21,7492.543789433728,7042.543789433728,450.0
2005-04-22,7451.111807499156,7001.111807499156,450.0
2005-04-25,7504.559989784602,7054.559989784602,450.0
2005-04-26,7472.71703017627,7022.71703017627,450.0
2005-04-27,7535.269780411986,7085.269780411986,450.0
2005-04-28,7453.14932132969,7003.14932132969,450.0
2005-04-29,7581.653367306845,7131.653367306845,450.0
2005-05-02,7608.589134668099,7158.589134668099,450.0
2005-05-03,7789.463759204748,7459.463759204748,330.0
2005-05-04,7802.665472403879,7472.665472403879,330.0
2005-05-05,7795.3217099000785,7465.3217099000785,330.0
2005-05-06,7748.502525225488,7418.502525225488,330.0
2005-05-09,7776.109875570135,7446.109875570135,330.0
2005-05-10,7706.746167218521,7376.746167218521,330.0
2005-05-11,7793.308679960606,7463.308679960606,330.0
2005-05-12,7737.227642570165,7407.227642570165,330.0
2005-05-13,7790.452638887665,7460.452638887665,330.0
2005-05-16,7891.674457071884,7561.674457071884,330.0
2005-05-17,8096.968353269592,7736.968353269592,360.0
2005-05-18,8150.0017535305915,7790.0017535305915,360.0
2005-05-19,8172.238596556048,7812.238596556048,360.0
2005-05-20,8199.544845392786,7839.544845392787,360.0
2005-05-23,8203.705409542705,7843.705409542704,360.0
2005-05-24,8202.164843607505,7842.164843607506,360.0
2005-05-25,8212.414452784356,7852.4144527843555,360.0
2005-05-26,8270.743233105524,7910.743233105525,360.0
2005-05-27,8216.331556632515,7856.331556632515,360.0
2005-05-31,8156.076871670578,7796.076871670578,360.0
2005-06-01,8183.119759722516,7823.119759722516,360.0
2005-06-02,8199.374228407192,7839.374228407192,360.0
2005-06-03,8338.519361733219,7948.519361733218,390.0
2005-06-06,8307.048816762974,7917.048816762973,390.0
2005-06-07,8332.099632387493,7942.099632387492,390.0
2005-06-08,8349.356518233853,7959.3565182338525,390.0
2005-06-09,8417.872768115107,8027.872768115108,390.0
2005-06-10,8371.797955314698,7981.797955314698,390.0
2005-06-13,8421.978293744622,8031.9782937446225,390.0
2005-06-14,8418.189523879733,8028.189523879733,390.0
2005-06-15,8336.472188091499,7946.4721880914985,390.0
2005-06-16,8347.156404823392,7957.156404823391,390.0
2005-06-17,8521.737658141032,8101.737658141032,420.0
2005-06-20,8556.027806937727,8136.027806937726,420.0
2005-06-21,8543.579980054936,8123.579980054936,420.0
2005-06-22,8564.121056874363,8144.121056874364,420.0
2005-06-23,8444.362242397197,8024.362242397197,420.0
2005-06-24,8366.079854698233,7946.079854698233,420.0
2005-06-27,8374.200148412332,7954.200148412332,420.0
2005-06-28,8448.127864886446,8028.127864886445,420.0
2005-06-29,8405.292645900508,7985.292645900508,420.0
2005-06-30,8340.630321783088,7920.630321783088,420.0
2005-07-01,8472.214010171883,8052.214010171883,420.0
2005-07-05,8543.428026776519,8123.428026776519,420.0
2005-07-06,8429.945825023711,8009.945825023711,420.0
2005-07-07,8411.98510814201,7991.985108142008,420.0
2005-07-08,8454.548075842864,8034.548075842864,420.0
2005-07-11,8463.842210503088,8043.842210503088,420.0
2005-07-12,8409.982268941221,7989.982268941221,420.0
2005-07-13,8450.98848249935,8030.988482499349,420.0
2005-07-14,8494.480018580878,8074.480018580878,420.0
2005-07-15,8554.541825407312,8134.541825407312,420.0
2005-07-18,8680.846967753649,8230.846967753649,450.0
2005-07-19,8742.241460216286,8292.241460216286,450.0
2005-07-20,8788.97372724016,8338.97372724016,450.0
2005-07-21,8703.028044102857,8253.028044102857,450.0
2005-07-22,8749.295392541375,8299.295392541375,450.0
2005-07-25,8742.805598289762,8292.805598289762,450.0
2005-07-26,8840.845848321731,8390.845848321731,450.0
2005-07-27,8902.935566724962,8452.935566724962,450.0
2005-07-28,8919.015581084921,8469.015581084921,450.0
2005-07-29,8710.065942859634,8260.065942859634,450.0
2005-08-01,8727.977224405846,8277.977224405846,450.0
2005-08-02,8822.896513567752,8372.896513567752,450.0
2005-08-03,9014.083579529357,8534.083579529357,480.0
2005-08-04,8916.41730528055,8436.41730528055,480.0
2005-08-05,8859.142980019564,8379.142980019564,480.0
2005-08-08,8855.191169320846,8375.191169320846,480.0
2005-08-09,8902.943570727672,8422.943570727672,480.0
2005-08-10,8882.885393618062,8402.885393618062,480.0
2005-08-11,8854.271584523081,8374.271584523081,480.0
2005-08-12,8772.409809983075,8292.409809983075,480.0
2005-08-15,8836.855616877083,8356.855616877083,480.0
2005-08-16,8722.69385020621,8242.69385020621,480.0
2005-08-17,9000.335817126233,8490.335817126233,510.0
2005-08-18,9035.331024924395,8525.331024924395,510.0
2005-08-19,9003.662234463533,8493.662234463533,510.0
2005-08-22,8937.728428917362,8427.728428917362,510.0
2005-08-23,8894.596324591967,8384.596324591967,510.0
2005-08-24,8767.787141421037,8257.787141421037,510.0
2005-08-25,8804.74665218772,8294.74665218772,510.0
2005-08-26,8799.308021859451,8289.308021859451,510.0
2005-08-29,8861.748931640544,8351.748931640544,510.0
2005-08-30,8767.907094139133,8257.907094139133,510.0
2005-08-31,8854.73464991701,8344.73464991701,510.0
2005-09-01,8808.614765649247,8298.614765649247,510.0
2005-09-02,8851.132119079039,8341.132119079039,510.0
2005-09-06,8936.645689598508,8426.645689598508,510.0
2005-09-07,8943.143199181353,8433.143199181353,510.0
2005-09-08,8860.068770396038,8350.068770396038,510.0
2005-09-09,8912.318357300403,8402.318357300403,510.0
2005-09-12,8965.252818253355,8455.252818253355,510.0
2005-09-13,8882.926466082195,8372.926466082195,510.0
2005-09-14,8841.166659787114,8331.166659787114,510.0
2005-09-15,8868.144780162293,8358.144780162293,510.0
2005-09-16,8890.640163031232,8380.640163031232,510.0
2005-09-19,8960.691096535389,8420.691096535389,540.0
2005-09-20,8894.548190185682,8354.548190185682,540.0
2005-09-22,8865.844081492587,8325.844081492587,540.0
2005-09-23,8856.347721046008,8316.347721046008,540.0
2005-09-26,8883.020971083248,8343.020971083248,540.0
2005-09-27,8923.671803532568,8383.671803532568,540.0
2005-09-28,8900.59624932731,8360.59624932731,540.0
2005-09-29,8957.850224883823,8417.850224883823,540.0
2005-09-30,8918.360636295361,8378.360636295361,540.0
2005-10-03,9092.807759846071,8672.807759846071,420.0
2005-10-04,9040.040386961951,8620.040386961951,420.0
2005-10-05,8996.640692594126,8576.640692594126,420.0
2005-10-06,8954.964904691064,8534.964904691064,420.0
