date,equity,shares_value,cash_pool
2004-07-28,4437.228179669966,4047.2281796699667,390.0
2004-07-29,4442.273189918991,4052.2731899189907,390.0
2004-07-30,4471.17434904517,4081.1743490451695,390.0
2004-08-02,4479.029976393149,4089.0299763931484,390.0
2004-08-03,4585.001725861415,4315.001725861415,270.0
2004-08-04,4579.040924890742,4309.040924890742,270.0
2004-08-05,4516.711193084168,4246.711193084168,270.0
2004-08-06,4455.037480749355,4185.037480749355,270.0
2004-08-09,4458.686128679776,4188.686128679776,270.0
2004-08-10,4520.761876696813,4250.761876696813,270.0
2004-08-11,4528.52672843701,4258.52672843701,270.0
2004-08-12,4503.690773837737,4233.690773837737,270.0
2004-08-13,4467.07984957971,4197.07984957971,270.0
2004-08-16,4475.455382304963,4205.455382304963,270.0
2004-08-17,4679.466909036881,4529.466909036881,150.0
2004-08-18,4719.044025931269,4569.044025931269,150.0
2004-08-19,4677.47025165785,4527.47025165785,150.0
2004-08-20,4714.518994592648,4564.518994592648,150.0
2004-08-23,4734.870003029132,4584.870003029132,150.0
2004-08-24,4735.492171338203,4585.492171338203,150.0
2004-08-25,4762.769128566572,4612.769128566572,150.0
2004-08-26,4772.670730213949,4622.670730213949,150.0
2004-08-27,4809.935611047675,4659.935611047675,150.0
2004-08-30,4784.487317506471,4634.487317506471,150.0
2004-08-31,4791.4748708707475,4641.4748708707475,150.0
2004-09-01,4778.989171981563,4628.989171981563,150.0
2004-09-02,4809.163695444054,4659.163695444054,150.0
2004-09-03,4970.4862041633105,4790.4862041633105,180.0
2004-09-07,4955.376626483209,4775.376626483209,180.0
2004-09-08,4954.994355290796,4774.994355290796,180.0
2004-09-09,4937.079931297263,4757.079931297263,180.0
2004-09-10,4975.354043094086,4795.354043094086,180.0
2004-09-13,5029.8091788418815,4849.8091788418815,180.0
2004-09-14,5009.768738982562,4829.768738982562,180.0
2004-09-15,4984.71310085798,4804.71310085798,180.0
2004-09-16,4975.773621256378,4795.773621256378,180.0
2004-09-17,5201.550869356093,4991.550869356093,210.0
2004-09-20,5160.839610002267,4950.839610002267,210.0
2004-09-21,5155.8954939896275,4945.8954939896275,210.0
2004-09-22,5078.98001171643,4868.98001171643,210.0
2004-09-23,5040.335871611799,4830.335871611799,210.0
2004-09-24,5040.927668523938,4830.927668523938,210.0
2004-09-27,5000.358284421025,4790.358284421025,210.0
2004-09-28,5021.770129275183,4811.770129275183,210.0
2004-09-29,5040.65701919071,4830.65701919071,210.0
2004-09-30,5006.0261100946045,4796.0261100946045,210.0
2004-10-01,5084.428231288431,4874.428231288431,210.0
2004-10-04,5317.109868133582,5077.109868133582,240.0
2004-10-05,5274.669189919903,5034.669189919903,240.0
2004-10-06,5303.9221732750375,5063.9221732750375,240.0
2004-10-07,5247.621035652127,5007.621035652127,240.0
2004-10-08,5173.39445626866,4933.39445626866,240.0
2004-10-11,5206.636873963756,4966.636873963756,240.0
2004-10-12,5192.417394107629,4952.417394107629,240.0
2004-10-13,5159.014005493086,4919.014005493086,240.0
2004-10-14,5110.403437719161,4870.403437719161,240.0
2004-10-15,5122.875588904574,4882.875588904574,240.0
2004-10-18,5342.44712116323,5072.44712116323,270.0
2004-10-19,5296.554461550565,5026.554461550565,270.0
2004-10-20,5239.8584033579045,4969.8584033579045,270.0
2004-10-21,5267.011180880705,4997.011180880705,270.0
2004-10-22,5173.51444417257,4903.51444417257,270.0
2004-10-25,5116.525678517444,4846.525678517444,270.0
2004-10-26,5204.339674677597,4934.339674677597,270.0
2004-10-27,5267.696332068554,4997.696332068554,270.0
2004-10-29,5247.106940971196,4977.106940971196,270.0
2004-11-01,5282.879798254437,5012.879798254437,270.0
2004-11-02,5298.179711801735,5028.179711801735,270.0
2004-11-03,5462.590928936483,5162.590928936483,300.0
2004-11-04,5532.215951255486,5232.215951255486,300.0
2004-11-05,5521.794386581794,5221.794386581794,300.0
2004-11-08,5502.462519046885,5202.462519046885,300.0
2004-11-09,5515.288398372259,5215.288398372259,300.0
2004-11-10,5504.07302364849,5204.07302364849,300.0
2004-11-11,5543.2333162477025,5243.2333162477025,300.0
2004-11-12,5572.230227405331,5272.230227405331,300.0
2004-11-15,5624.170911262299,5324.170911262299,300.0
2004-11-16,5554.827075143264,5254.827075143264,300.0
2004-11-17,5758.950473958816,5428.950473958816,330.0
2004-11-18,5827.332174556536,5497.332174556536,330.0
2004-11-19,5695.028844019707,5365.028844019707,330.0
2004-11-22,5697.072854528454,5367.072854528454,330.0
2004-11-23,5706.622335469082,5376.622335469082,330.0
2004-11-24,5691.184894539675,5361.184894539675,330.0
2004-11-26,5672.579691100938,5342.579691100938,330.0
2004-11-29,5689.337082407542,5359.337082407542,330.0
2004-11-30,5702.9303985514525,5372.9303985514525,330.0
2004-12-01,5744.329339280613,5414.329339280613,330.0
2004-12-02,5798.782239169615,5468.782239169615,330.0
2004-12-03,5954.067187106264,5594.067187106264,360.0
2004-12-06,6002.95491089749,5642.95491089749,360.0
2004-12-07,5984.87265718892,5624.87265718892,360.0
2004-12-08,6057.0799837390305,5697.0799837390305,360.0
2004-12-09,6104.955988486501,5744.955988486501,360.0
2004-12-10,6118.267164117246,5758.267164117246,360.0
2004-12-13,6187.439258779299,5827.439258779299,360.0
2004-12-14,6254.446253801532,5894.446253801532,360.0
2004-12-15,6200.210679605558,5840.210679605558,360.0
2004-12-16,6238.750487783217,5878.750487783217,360.0
2004-12-17,6355.879978994804,5965.879978994804,390.0
2004-12-20,6357.864022033744,5967.864022033744,390.0
2004-12-21,6398.928877001148,6008.928877001148,390.0
2004-12-22,6468.823254953373,6078.823254953373,390.0
2004-12-23,6442.433728431922,6052.433728431922,390.0
2004-12-27,6357.421116635861,5967.421116635861,390.0
2004-12-28,6380.743255667328,5990.743255667328,390.0
2004-12-29,6353.144442979856,5963.144442979856,390.0
2004-12-30,6317.231661824122,5927.231661824122,390.0
2004-12-31,6289.7712639665615,5899.7712639665615,390.0
2005-01-03,6474.70389739042,6054.70389739042,420.0
2005-01-04,6467.073485377733,6047.073485377733,420.0
2005-01-05,6441.08106105272,6021.08106105272,420.0
2005-01-06,6525.5665504642175,6105.5665504642175,420.0
2005-01-07,6497.075697157838,6077.075697157838,420.0
2005-01-10,6473.245824232637,6053.245824232637,420.0
2005-01-11,6422.177627719243,6002.177627719243,420.0
2005-01-12,6356.013335622791,5936.013335622791,420.0
2005-01-13,6311.882534238928,5891.882534238928,420.0
2005-01-14,6398.126063703353,5978.126063703353,420.0
2005-01-18,6513.0826456155955,6093.0826456155955,420.0
2005-01-19,6473.470679966144,6053.470679966144,420.0
2005-01-20,6458.6377345166575,6038.6377345166575,420.0
2005-01-21,6339.394364313844,5919.394364313844,420.0
2005-01-24,6363.675259709174,5943.675259709174,420.0
2005-01-25,6434.56795684186,6014.56795684186,420.0
2005-01-26,6442.806473018539,6022.806473018539,420.0
2005-01-27,6475.1033280827505,6055.1033280827505,420.0
2005-01-28,6478.039312855984,6058.039312855984,420.0
2005-01-31,6526.530168505472,6106.530168505472,420.0
2005-02-01,6523.669020200441,6103.669020200441,420.0
2005-02-02,6570.972703014547,6150.972703014547,420.0
2005-02-03,6748.865217284267,6298.865217284267,450.0
2005-02-04,6861.277631119298,6411.277631119298,450.0
2005-02-07,6882.983135327976,6432.983135327976,450.0
2005-02-08,6857.647979812272,6407.647979812272,450.0
2005-02-09,6803.557996748399,6353.557996748399,450.0
2005-02-10,6798.344295962473,6348.344295962473,450.0
2005-02-11,6811.709274389639,6361.709274389639,450.0
2005-02-14,6806.971268199736,6356.971268199736,450.0
2005-02-15,6814.646001691924,6364.646001691924,450.0
2005-02-16,6848.340662052653,6398.340662052653,450.0
2005-02-17,6934.525643305577,6454.525643305577,480.0
2005-02-18,6976.787239926366,6496.787239926366,480.0
2005-02-22,6834.0603857567585,6354.0603857567585,480.0
2005-02-23,6996.533266889648,6516.533266889648,480.0
2005-02-24,6999.168846813528,6519.168846813528,480.0
2005-02-25,7060.50493339952,6580.50493339952,480.0
2005-02-28,6987.101868448559,6507.101868448559,480.0
2005-03-01,7053.90486817303,6573.90486817303,480.0
2005-03-02,7036.883583435616,6556.883583435616,480.0
2005-03-03,7247.667094885777,6737.667094885777,510.0
2005-03-04,7266.3158227722615,6756.3158227722615,510.0
2005-03-07,7253.152525257234,6743.152525257234,510.0
2005-03-08,7138.218038034015,6628.218038034015,510.0
2005-03-09,7032.630023970873,6522.630023970873,510.0
2005-03-10,7026.592889708202,6516.592889708202,510.0
2005-03-11,6997.587092825998,6487.587092825998,510.0
2005-03-14,7048.291346317875,6538.291346317875,510.0
2005-03-15,6993.242945301992,6483.242945301992,510.0
2005-03-16,6914.239960695391,6404.239960695391,510.0
2005-03-17,7097.541697384987,6557.541697384987,540.0
2005-03-18,7074.260416800893,6534.260416800893,540.0
2005-03-21,7105.326524425657,6565.326524425657,540.0
2005-03-22,7031.101981077899,6491.101981077899,540.0
2005-03-23,7070.504468613113,6530.504468613113,540.0
2005-03-24,7078.858320002109,6538.858320002109,540.0
2005-03-28,7105.584279679898,6565.584279679898,540.0
2005-03-29,7015.371898632376,6475.371898632376,540.0
2005-03-30,7143.42451304287,6603.42451304287,540.0
2005-03-31,7092.670675501621,6552.670675501621,540.0
2005-04-01,7083.7203363022545,6543.7203363022545,540.0
2005-04-04,7323.48222100569,6903.48222100569,420.0
2005-04-05,7333.6498945597705,6913.6498945597705,420.0
2005-04-06,7380.978974383474,6960.978974383474,420.0
2005-04-07,7420.260044205479,7000.260044205479,420.0
2005-04-08,7388.252360540575,6968.252360540575,420.0
2005-04-11,7412.844657085272,6992.844657085272,420.0
2005-04-12,7473.4727997312575,7053.4727997312575,420.0
2005-04-13,7389.716510405542,6969.716510405542,420.0
2005-04-14,7325.48946619737,6905.48946619737,420.0
