date,equity,shares_value,cash_pool
2005-03-16,6903.214597722684,6393.214597722684,510.0
2005-03-17,7086.509448338597,6546.509448338597,540.0
2005-03-18,7063.265487921954,6523.265487921954,540.0
2005-03-21,7094.28240991503,6554.28240991503,540.0
2005-03-22,7020.182107027041,6480.182107027041,540.0
2005-03-23,7059.519553766406,6519.519553766406,540.0
2005-03-24,7067.857485060764,6527.857485060764,540.0
2005-03-28,7094.541603888738,6554.541603888738,540.0
2005-03-29,7004.477865430148,6464.477865430148,540.0
2005-03-30,7132.314441307519,6592.314441307519,540.0
2005-03-31,7081.645372734537,6541.645372734537,540.0
2005-04-01,7072.711324685526,6532.711324685526,540.0
2005-04-04,7312.373295435388,6892.373295435388,420.0
2005-04-05,7322.5259151967875,6902.5259151967875,420.0
2005-04-06,7369.777531751166,6949.777531751166,420.0
2005-04-07,7408.9960496386275,6988.9960496386275,420.0
2005-04-08,7377.039210415725,6957.039210415725,420.0
2005-04-11,7401.592594486619,6981.592594486619,420.0
2005-04-12,7462.119868070875,7042.119868070875,420.0
2005-04-13,7378.503650772007,6958.503650772007,420.0
2005-04-14,7314.374639318036,6894.374639318036,420.0
2005-04-15,7240.88226431128,6820.88226431128,420.0
2005-04-18,7440.6973673331395,6990.6973673331395,450.0
2005-04-19,7443.680317737526,6993.680317737526,450.0
2005-04-20,7360.613259825412,6910.613259825412,450.0
2005-04-21,7492.5416740960145,7042.5416740960145,450.0
2005-04-22,7451.113756877398,7001.113756877398,450.0
2005-04-25,7504.562618054612,7054.562618054612,450.0
2005-04-26,7472.710140023603,7022.710140023603,450.0
2005-04-27,7535.269698835689,7085.269698835689,450.0
2005-04-28,7453.146500784773,7003.146500784773,450.0
2005-04-29,7581.650532369496,7131.650532369496,450.0
2005-05-02,7608.587678351089,7158.587678351089,450.0
2005-05-03,7789.4636767742195,7459.4636767742195,330.0
2005-05-04,7802.663258704116,7472.663258704116,330.0
2005-05-05,7795.323757160031,7465.323757160031,330.0
2005-05-06,7748.503150942709,7418.503150942709,330.0
2005-05-09,7776.1147347819715,7446.1147347819715,330.0
2005-05-10,7706.746085702059,7376.746085702059,330.0
2005-05-11,7793.307175370418,7463.307175370418,330.0
2005-05-12,7737.226133583074,7407.226133583074,330.0
2005-05-13,7790.4547168147565,7460.4547168147565,330.0
2005-05-16,7891.673650367688,7561.673650367688,330.0
2005-05-17,8096.971873179336,7736.971873179336,360.0
2005-05-18,8150.00159737925,7790.00159737925,360.0
2005-05-19,8172.236976935979,7812.236976935979,360.0
2005-05-20,8199.54395313241,7839.54395313241,360.0
2005-05-23,8203.703789407962,7843.703789407962,360.0
2005-05-24,8202.159555248927,7842.159555248927,360.0
2005-05-25,8212.417233520056,7852.4172335200565,360.0
2005-05-26,8270.74675476442,7910.74675476442,360.0
2005-05-27,8216.332128919123,7856.3321289191235,360.0
2005-05-31,8156.0752577227195,7796.0752577227195,360.0
2005-06-01,8183.1217784318815,7823.1217784318815,360.0
2005-06-02,8199.374071266175,7839.374071266175,360.0
2005-06-03,8338.520655411978,7948.520655411978,390.0
2005-06-06,8307.047896586591,7917.047896586591,390.0
2005-06-07,8332.100925267037,7942.1009252670365,390.0
2005-06-08,8349.358558072714,7959.358558072714,390.0
2005-06-09,8417.87481489867,8027.87481489867,390.0
2005-06-10,8371.795545140703,7981.795545140702,390.0
2005-06-13,8421.977363557231,8031.97736355723,390.0
2005-06-14,8418.187853886724,8028.187853886725,390.0
2005-06-15,8336.474202987176,7946.474202987176,390.0
2005-06-16,8347.155488279957,7957.155488279957,390.0
2005-06-17,8521.73237133292,8101.7323713329215,420.0
2005-06-20,8556.026972951695,8136.026972951695,420.0
2005-06-21,8543.580635794195,8123.580635794196,420.0
2005-06-22,8564.123949492343,8144.123949492342,420.0
2005-06-23,8444.360665614317,8024.3606656143165,420.0
2005-06-24,8366.081997307734,7946.081997307733,420.0
2005-06-27,8374.199319299832,7954.1993192998325,420.0
2005-06-28,8448.130751037235,8028.130751037236,420.0
2005-06-29,8405.29181777834,7985.29181777834,420.0
2005-06-30,8340.630975079057,7920.630975079058,420.0
2005-07-01,8472.214672120042,8052.214672120042,420.0
2005-07-05,8543.429438601892,8123.429438601892,420.0
2005-07-06,8429.944246344909,8009.9442463449095,420.0
2005-07-07,8411.985762534194,7991.985762534193,420.0
2005-07-08,8454.545041476526,8034.5450414765255,420.0
2005-07-11,8463.84432470244,8043.844324702441,420.0
2005-07-12,8409.98218212199,7989.98218212199,420.0
2005-07-13,8450.98766547189,8030.987665471889,420.0
2005-07-14,8494.482123391554,8074.482123391554,420.0
2005-07-15,8554.543210427932,8134.543210427932,420.0
2005-07-18,8680.848349494025,8230.848349494025,450.0
