date,equity,shares_value,cash_pool
2005-07-18,8696.105643981664,8246.105643981664,450.0
2005-07-19,8757.608672512435,8307.608672512435,450.0
2005-07-20,8804.42980791108,8354.42980791108,450.0
2005-07-21,8718.32258229681,8268.32258229681,450.0
2005-07-22,8764.680176055228,8314.680176055228,450.0
2005-07-25,8758.173107829576,8308.173107829576,450.0
2005-07-26,8856.39883153473,8406.39883153473,450.0
2005-07-27,8918.601348529644,8468.601348529644,450.0
2005-07-28,8934.714199658973,8484.714199658973,450.0
2005-07-29,8725.376512112922,8275.376512112922,450.0
2005-08-01,8743.318755974695,8293.318755974695,450.0
2005-08-02,8838.417714199955,8388.417714199955,450.0
2005-08-03,9029.619516195173,8549.619516195173,480.0
2005-08-04,8931.78150019956,8451.78150019956,480.0
2005-08-05,8874.399849022853,8394.399849022853,480.0
2005-08-08,8870.43779857737,8390.43779857737,480.0
2005-08-09,8918.275627661556,8438.275627661556,480.0
2005-08-10,8898.18853062172,8418.18853062172,480.0
2005-08-11,8869.5188298327,8389.5188298327,480.0
2005-08-12,8787.508002906874,8307.508002906874,480.0
2005-08-15,8852.071152499675,8372.071152499675,480.0
2005-08-16,8737.700767161861,8257.700767161861,480.0
2005-08-17,9015.522025466247,8505.522025466247,510.0
2005-08-18,9050.581382501216,8540.581382501216,510.0
2005-08-19,9018.85825725276,8508.85825725276,510.0
2005-08-22,8952.806489444374,8442.806489444374,510.0
2005-08-23,8909.59416681597,8399.59416681597,510.0
2005-08-24,8782.558162072459,8272.558162072459,510.0
2005-08-25,8819.581500089018,8309.581500089018,510.0
2005-08-26,8814.12854241941,8304.12854241941,510.0
2005-08-29,8876.68802194117,8366.68802194117,510.0
2005-08-30,8782.678329981885,8272.678329981885,510.0
2005-08-31,8869.657394463475,8359.657394463475,510.0
2005-09-01,8823.460318007237,8313.460318007237,510.0
2005-09-02,8866.054495943781,8356.054495943781,510.0
2005-09-06,8951.714182776645,8441.714182776645,510.0
2005-09-07,8958.227868660058,8448.227868660058,510.0
2005-09-08,8875.004090592076,8365.004090592076,510.0
2005-09-09,8927.348636629438,8417.348636629438,510.0
2005-09-12,8980.376275514782,8470.376275514782,510.0
2005-09-13,8897.901161385773,8387.901161385773,510.0
2005-09-14,8856.068170791625,8346.068170791625,510.0
2005-09-15,8883.09303268253,8373.09303268253,510.0
2005-09-16,8905.630917719278,8395.630917719278,510.0
2005-09-19,8975.483692466114,8435.483692466114,540.0
2005-09-20,8909.226105970401,8369.226105970401,540.0
2005-09-22,8880.46928775691,8340.46928775691,540.0
2005-09-23,8870.953967353764,8330.953967353764,540.0
2005-09-26,8897.681683956676,8357.681683956676,540.0
2005-09-27,8938.401654482806,8398.401654482806,540.0
2005-09-28,8915.284030628041,8375.284030628041,540.0
2005-09-29,8972.638589186832,8432.638589186832,540.0
2005-09-30,8933.078114493612,8393.078114493612,540.0
2005-10-03,9107.517752038746,8537.517752038746,570.0
2005-10-04,9055.57119725552,8485.57119725552,570.0
2005-10-05,9012.847718473306,8442.847718473306,570.0
2005-10-06,8971.822832530515,8401.822832530515,570.0
2005-10-07,8954.29858699374,8384.29858699374,570.0
2005-10-10,8891.999255518625,8321.999255518625,570.0
2005-10-11,8885.730159722068,8315.730159722068,570.0
2005-10-12,8786.750586976277,8216.750586976277,570.0
2005-10-13,8855.482475747498,8285.482475747498,570.0
2005-10-14,8964.943135293875,8394.943135293875,570.0
2005-10-17,9139.792211065182,8689.792211065182,450.0
